pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
,,0.101996,0.545686,,,All
,,0.102063,0.545796,,,All
,,0.102437,0.545907,,,All
,,0.102622,0.546017,,,All
,,0.103944,0.546127,,,All
,,0.10445,0.546238,,,All
,,0.104574,0.546348,,,All
,,0.104689,0.546459,,,All
,,0.104699,0.546569,,,All
,,0.104802,0.54668,,,All
,,0.104813,0.54679,,,All
,,0.104924,0.546901,,,All
,,0.105142,0.547011,,,All
,,0.105754,0.547122,,,All
,,0.105767,0.547232,,,All
,,0.105884,0.547343,,,All
,,0.105921,0.547453,,,All
,,0.106144,0.547564,,,All
,,0.106379,0.547674,,,All
,,0.106413,0.547785,,,All
,,0.106732,0.547895,,,All
,,0.106751,0.548006,,,All
,,0.10691,0.548116,,,All
,,0.106929,0.548227,,,All
,,0.107013,0.548337,,,All
,,0.107163,0.548448,,,All
,,0.107274,0.548558,,,All
,,0.107377,0.548669,,,All
,,0.107451,0.548779,,,All
,,0.107624,0.54889,,,All
,,0.107755,0.549,,,All
,,0.10792,0.549111,,,All
,,0.1084,0.549221,,,All
,,0.108521,0.549332,,,All
,,0.108526,0.549442,,,All
,,0.108657,0.549553,,,All
,,0.108881,0.549663,,,All
,,0.109303,0.549774,,,All
,,0.109419,0.549884,,,All
,,0.109686,0.549994,,,All
,,0.109953,0.550105,,,All
,,0.109973,0.550215,,,All
,,0.110269,0.550326,,,All
,,0.110506,0.550436,,,All
,,0.110554,0.550547,,,All
,,0.111153,0.550657,,,All
,,0.111297,0.550768,,,All
,,0.111448,0.550878,,,All
,,0.111571,0.550989,,,All
,,0.111611,0.551099,,,All
,,0.111612,0.55121,,,All
,,0.111912,0.55132,,,All
,,0.111933,0.551431,,,All
,,0.111965,0.551541,,,All
,,0.11231,0.551652,,,All
,,0.112321,0.551762,,,All
,,0.112488,0.551873,,,All
,,0.112831,0.551983,,,All
,,0.112961,0.552094,,,All
,,0.113024,0.552204,,,All
,,0.113394,0.552315,,,All
,,0.113819,0.552425,,,All
,,0.113973,0.552536,,,All
,,0.11421,0.552646,,,All
,,0.114248,0.552757,,,All
,,0.114605,0.552867,,,All
,,0.115034,0.552978,,,All
,,0.115131,0.553088,,,All
,,0.115264,0.553199,,,All
,,0.115621,0.553309,,,All
,,0.116163,0.55342,,,All
,,0.11624,0.55353,,,All
,,0.116596,0.55364,,,All
,,0.116786,0.553751,,,All
,,0.116843,0.553861,,,All
,,0.117043,0.553972,,,All
,,0.11707,0.554082,,,All
,,0.117474,0.554193,,,All
,,0.117843,0.554303,,,All
,,0.117989,0.554414,,,All
,,0.118193,0.554524,,,All
,,0.118446,0.554635,,,All
,,0.118505,0.554745,,,All
,,0.118509,0.554856,,,All
,,0.118724,0.554966,,,All
,,0.118959,0.555077,,,All
,,0.119066,0.555187,,,All
,,0.119072,0.555298,,,All
,,0.119356,0.555408,,,All
,,0.119421,0.555519,,,All
,,0.119997,0.555629,,,All
,,0.120037,0.55574,,,All
,,0.120258,0.55585,,,All
,,0.120275,0.555961,,,All
,,0.120415,0.556071,,,All
,,0.120701,0.556182,,,All
,,0.120846,0.556292,,,All
,,0.121645,0.556403,,,All
,,0.121749,0.556513,,,All
,,0.121922,0.556624,,,All
,,0.122182,0.556734,,,All
,,0.122355,0.556845,,,All
,,0.123039,0.556955,,,All
,,0.123418,0.557066,,,All
,,0.123694,0.557176,,,All
,,0.12397,0.557286,,,All
,,0.124063,0.557397,,,All
,,0.124236,0.557507,,,All
,,0.124573,0.557618,,,All
,,0.124641,0.557728,,,All
,,0.124793,0.557839,,,All
,,0.125046,0.557949,,,All
,,0.125091,0.55806,,,All
,,0.125767,0.55817,,,All
,,0.126167,0.558281,,,All
,,0.126445,0.558391,,,All
,,0.127001,0.558502,,,All
,,0.127024,0.558612,,,All
,,0.127172,0.558723,,,All
,,0.127193,0.558833,,,All
,,0.127329,0.558944,,,All
,,0.12761,0.559054,,,All
,,0.127805,0.559165,,,All
,,0.127831,0.559275,,,All
,,0.12787,0.559386,,,All
,,0.128174,0.559496,,,All
,,0.128288,0.559607,,,All
,,0.128425,0.559717,,,All
,,0.128956,0.559828,,,All
,,0.129338,0.559938,,,All
,,0.129339,0.560049,,,All
,,0.129736,0.560159,,,All
,,0.130097,0.56027,,,All
,,0.130668,0.56038,,,All
,,0.131364,0.560491,,,All
,,0.132066,0.560601,,,All
,,0.132164,0.560712,,,All
,,0.132551,0.560822,,,All
,,0.133701,0.560932,,,All
,,0.133936,0.561043,,,All
,,0.133979,0.561153,,,All
,,0.134093,0.561264,,,All
,,0.134278,0.561374,,,All
,,0.134467,0.561485,,,All
,,0.134512,0.561595,,,All
,,0.134665,0.561706,,,All
,,0.135141,0.561816,,,All
,,0.135715,0.561927,,,All
,,0.135817,0.562037,,,All
,,0.136097,0.562148,,,All
,,0.136294,0.562258,,,All
,,0.136414,0.562369,,,All
,,0.136628,0.562479,,,All
,,0.136644,0.56259,,,All
,,0.137097,0.5627,,,All
,,0.137772,0.562811,,,All
,,0.137821,0.562921,,,All
,,0.138806,0.563032,,,All
,,0.138887,0.563142,,,All
,,0.138986,0.563253,,,All
,,0.138997,0.563363,,,All
,,0.139036,0.563474,,,All
,,0.139175,0.563584,,,All
,,0.139232,0.563695,,,All
,,0.140116,0.563805,,,All
,,0.140247,0.563916,,,All
,,0.140497,0.564026,,,All
,,0.140839,0.564137,,,All
,,0.141088,0.564247,,,All
,,0.141106,0.564358,,,All
,,0.141451,0.564468,,,All
,,0.141558,0.564578,,,All
,,0.14165,0.564689,,,All
,,0.141771,0.564799,,,All
,,0.141836,0.56491,,,All
,,0.141882,0.56502,,,All
,,0.141889,0.565131,,,All
,,0.142482,0.565241,,,All
,,0.142828,0.565352,,,All
,,0.143634,0.565462,,,All
,,0.143963,0.565573,,,All
,,0.144094,0.565683,,,All
,,0.144253,0.565794,,,All
,,0.144331,0.565904,,,All
,,0.144593,0.566015,,,All
,,0.145525,0.566125,,,All
,,0.145583,0.566236,,,All
,,0.145651,0.566346,,,All
,,0.145777,0.566457,,,All
,,0.145837,0.566567,,,All
,,0.14595,0.566678,,,All
,,0.146676,0.566788,,,All
,,0.147449,0.566899,,,All
,,0.147956,0.567009,,,All
,,0.148133,0.56712,,,All
,,0.148869,0.56723,,,All
,,0.148991,0.567341,,,All
,,0.149084,0.567451,,,All
,,0.149344,0.567562,,,All
,,0.149522,0.567672,,,All
,,0.150696,0.567783,,,All
,,0.151166,0.567893,,,All
,,0.15134,0.568004,,,All
,,0.151873,0.568114,,,All
,,0.15201,0.568225,,,All
,,0.152191,0.568335,,,All
,,0.152318,0.568445,,,All
,,0.152571,0.568556,,,All
,,0.152988,0.568666,,,All
,,0.15305,0.568777,,,All
,,0.154051,0.568887,,,All
,,0.154185,0.568998,,,All
,,0.155157,0.569108,,,All
,,0.15538,0.569219,,,All
,,0.155648,0.569329,,,All
,,0.155826,0.56944,,,All
,,0.156229,0.56955,,,All
,,0.156375,0.569661,,,All
,,0.156483,0.569771,,,All
,,0.156922,0.569882,,,All
,,0.157123,0.569992,,,All
,,0.158365,0.570103,,,All
,,0.158676,0.570213,,,All
,,0.159546,0.570324,,,All
,,0.159857,0.570434,,,All
,,0.159999,0.570545,,,All
,,0.160003,0.570655,,,All
,,0.160515,0.570766,,,All
,,0.160553,0.570876,,,All
,,0.160884,0.570987,,,All
,,0.160922,0.571097,,,All
,,0.161546,0.571208,,,All
,,0.161574,0.571318,,,All
,,0.161745,0.571429,,,All
,,0.162139,0.571539,,,All
,,0.162347,0.57165,,,All
,,0.16266,0.57176,,,All
,,0.163215,0.571871,,,All
,,0.163468,0.571981,,,All
,,0.164464,0.572091,,,All
,,0.16456,0.572202,,,All
,,0.164567,0.572312,,,All
,,0.165013,0.572423,,,All
,,0.165042,0.572533,,,All
,,0.16505,0.572644,,,All
,,0.165256,0.572754,,,All
,,0.165294,0.572865,,,All
,,0.166279,0.572975,,,All
,,0.166733,0.573086,,,All
,,0.167047,0.573196,,,All
,,0.167164,0.573307,,,All
,,0.16781,0.573417,,,All
,,0.16788,0.573528,,,All
,,0.168544,0.573638,,,All
,,0.168782,0.573749,,,All
,,0.168853,0.573859,,,All
,,0.169338,0.57397,,,All
,,0.169343,0.57408,,,All
,,0.169662,0.574191,,,All
,,0.170711,0.574301,,,All
,,0.170718,0.574412,,,All
,,0.170819,0.574522,,,All
,,0.170875,0.574633,,,All
,,0.170944,0.574743,,,All
,,0.171541,0.574854,,,All
,,0.171739,0.574964,,,All
,,0.171924,0.575075,,,All
,,0.172225,0.575185,,,All
,,0.172755,0.575296,,,All
,,0.173024,0.575406,,,All
,,0.173546,0.575517,,,All
,,0.173655,0.575627,,,All
,,0.173921,0.575737,,,All
,,0.173921,0.575848,,,All
,,0.174081,0.575958,,,All
,,0.174268,0.576069,,,All
,,0.174437,0.576179,,,All
,,0.174448,0.57629,,,All
,,0.17568,0.5764,,,All
,,0.17577,0.576511,,,All
,,0.17577,0.576621,,,All
,,0.175772,0.576732,,,All
,,0.17585,0.576842,,,All
,,0.175989,0.576953,,,All
,,0.176253,0.577063,,,All
,,0.176312,0.577174,,,All
,,0.176731,0.577284,,,All
,,0.176876,0.577395,,,All
,,0.17703,0.577505,,,All
,,0.177045,0.577616,,,All
,,0.177507,0.577726,,,All
,,0.177579,0.577837,,,All
,,0.177721,0.577947,,,All
,,0.178489,0.578058,,,All
,,0.178547,0.578168,,,All
,,0.178549,0.578279,,,All
,,0.179045,0.578389,,,All
,,0.179098,0.5785,,,All
,,0.179159,0.57861,,,All
,,0.179198,0.578721,,,All
,,0.179253,0.578831,,,All
,,0.180006,0.578942,,,All
,,0.180049,0.579052,,,All
,,0.180064,0.579163,,,All
,,0.180305,0.579273,,,All
,,0.180334,0.579383,,,All
,,0.180587,0.579494,,,All
,,0.180656,0.579604,,,All
,,0.182353,0.579715,,,All
,,0.182367,0.579825,,,All
,,0.182533,0.579936,,,All
,,0.182773,0.580046,,,All
,,0.182779,0.580157,,,All
,,0.183144,0.580267,,,All
,,0.183691,0.580378,,,All
,,0.185262,0.580488,,,All
,,0.185751,0.580599,,,All
,,0.186435,0.580709,,,All
,,0.186557,0.58082,,,All
,,0.186975,0.58093,,,All
,,0.187045,0.581041,,,All
,,0.188163,0.581151,,,All
,,0.188413,0.581262,,,All
,,0.189461,0.581372,,,All
,,0.19032,0.581483,,,All
,,0.19097,0.581593,,,All
,,0.191687,0.581704,,,All
,,0.192678,0.581814,,,All
,,0.193018,0.581925,,,All
,,0.193135,0.582035,,,All
,,0.194306,0.582146,,,All
,,0.195154,0.582256,,,All
,,0.19566,0.582367,,,All
,,0.195822,0.582477,,,All
,,0.196033,0.582588,,,All
,,0.196255,0.582698,,,All
,,0.196351,0.582809,,,All
,,0.196544,0.582919,,,All
,,0.197201,0.583029,,,All
,,0.1978,0.58314,,,All
,,0.198242,0.58325,,,All
,,0.198939,0.583361,,,All
,,0.199057,0.583471,,,All
,,0.199112,0.583582,,,All
,,0.19913,0.583692,,,All
,,0.199646,0.583803,,,All
,,0.200273,0.583913,,,All
,,0.20048,0.584024,,,All
,,0.201524,0.584134,,,All
,,0.202074,0.584245,,,All
,,0.202084,0.584355,,,All
,,0.202108,0.584466,,,All
,,0.202884,0.584576,,,All
,,0.203445,0.584687,,,All
,,0.203539,0.584797,,,All
,,0.203771,0.584908,,,All
,,0.204528,0.585018,,,All
,,0.205083,0.585129,,,All
,,0.205085,0.585239,,,All
,,0.205474,0.58535,,,All
,,0.205629,0.58546,,,All
,,0.205924,0.585571,,,All
,,0.206691,0.585681,,,All
,,0.207351,0.585792,,,All
,,0.208447,0.585902,,,All
,,0.208479,0.586013,,,All
,,0.208504,0.586123,,,All
,,0.208908,0.586234,,,All
,,0.209207,0.586344,,,All
,,0.209413,0.586455,,,All
,,0.209561,0.586565,,,All
,,0.2099,0.586676,,,All
,,0.210193,0.586786,,,All
,,0.210427,0.586896,,,All
,,0.210558,0.587007,,,All
,,0.210568,0.587117,,,All
,,0.210575,0.587228,,,All
,,0.210699,0.587338,,,All
,,0.210755,0.587449,,,All
,,0.210771,0.587559,,,All
,,0.21091,0.58767,,,All
,,0.211537,0.58778,,,All
,,0.211865,0.587891,,,All
,,0.211881,0.588001,,,All
,,0.212222,0.588112,,,All
,,0.212325,0.588222,,,All
,,0.212824,0.588333,,,All
,,0.213023,0.588443,,,All
,,0.213042,0.588554,,,All
,,0.213289,0.588664,,,All
,,0.213304,0.588775,,,All
,,0.213467,0.588885,,,All
,,0.213546,0.588996,,,All
,,0.213721,0.589106,,,All
,,0.213911,0.589217,,,All
,,0.213986,0.589327,,,All
,,0.214239,0.589438,,,All
,,0.214406,0.589548,,,All
,,0.215,0.589659,,,All
,,0.216285,0.589769,,,All
,,0.216549,0.58988,,,All
,,0.216863,0.58999,,,All
,,0.21736,0.590101,,,All
,,0.217612,0.590211,,,All
,,0.217647,0.590322,,,All
,,0.217934,0.590432,,,All
,,0.218125,0.590542,,,All
,,0.218688,0.590653,,,All
,,0.218804,0.590763,,,All
,,0.219282,0.590874,,,All
,,0.219699,0.590984,,,All
,,0.220695,0.591095,,,All
,,0.22119,0.591205,,,All
,,0.221372,0.591316,,,All
,,0.221685,0.591426,,,All
,,0.221971,0.591537,,,All
,,0.222062,0.591647,,,All
,,0.222172,0.591758,,,All
,,0.222378,0.591868,,,All
,,0.222924,0.591979,,,All
,,0.223029,0.592089,,,All
,,0.223365,0.5922,,,All
,,0.223518,0.59231,,,All
,,0.223635,0.592421,,,All
,,0.224039,0.592531,,,All
,,0.224438,0.592642,,,All
,,0.224743,0.592752,,,All
,,0.225357,0.592863,,,All
,,0.225567,0.592973,,,All
,,0.225753,0.593084,,,All
,,0.225762,0.593194,,,All
,,0.225976,0.593305,,,All
,,0.226335,0.593415,,,All
,,0.226557,0.593526,,,All
,,0.226822,0.593636,,,All
,,0.227027,0.593747,,,All
,,0.227075,0.593857,,,All
,,0.227095,0.593968,,,All
,,0.227216,0.594078,,,All
,,0.227364,0.594188,,,All
,,0.227377,0.594299,,,All
,,0.22824,0.594409,,,All
,,0.228254,0.59452,,,All
,,0.229048,0.59463,,,All
,,0.229407,0.594741,,,All
,,0.23089,0.594851,,,All
,,0.231137,0.594962,,,All
,,0.231331,0.595072,,,All
,,0.231421,0.595183,,,All
,,0.232414,0.595293,,,All
,,0.232475,0.595404,,,All
,,0.233171,0.595514,,,All
,,0.23389,0.595625,,,All
,,0.234012,0.595735,,,All
,,0.234204,0.595846,,,All
,,0.234574,0.595956,,,All
,,0.23461,0.596067,,,All
,,0.234816,0.596177,,,All
,,0.235047,0.596288,,,All
,,0.23522,0.596398,,,All
,,0.235233,0.596509,,,All
,,0.235329,0.596619,,,All
,,0.235362,0.59673,,,All
,,0.235623,0.59684,,,All
,,0.23577,0.596951,,,All
,,0.236326,0.597061,,,All
,,0.236465,0.597172,,,All
,,0.236478,0.597282,,,All
,,0.236494,0.597393,,,All
,,0.236641,0.597503,,,All
,,0.236773,0.597614,,,All
,,0.236849,0.597724,,,All
,,0.237264,0.597834,,,All
,,0.237317,0.597945,,,All
,,0.237324,0.598055,,,All
,,0.237477,0.598166,,,All
,,0.237551,0.598276,,,All
,,0.238211,0.598387,,,All
,,0.238412,0.598497,,,All
,,0.239033,0.598608,,,All
,,0.23917,0.598718,,,All
,,0.239181,0.598829,,,All
,,0.239498,0.598939,,,All
,,0.240129,0.59905,,,All
,,0.240402,0.59916,,,All
,,0.240407,0.599271,,,All
,,0.240763,0.599381,,,All
,,0.241301,0.599492,,,All
,,0.241315,0.599602,,,All
,,0.241511,0.599713,,,All
,,0.241653,0.599823,,,All
,,0.241787,0.599934,,,All
,,0.242318,0.600044,,,All
,,0.243001,0.600155,,,All
,,0.243021,0.600265,,,All
,,0.243815,0.600376,,,All
,,0.243961,0.600486,,,All
,,0.244466,0.600597,,,All
,,0.244608,0.600707,,,All
,,0.244687,0.600818,,,All
,,0.245055,0.600928,,,All
,,0.245281,0.601039,,,All
,,0.245342,0.601149,,,All
,,0.245365,0.60126,,,All
,,0.245814,0.60137,,,All
,,0.246047,0.60148,,,All
,,0.246269,0.601591,,,All
,,0.246919,0.601701,,,All
,,0.247571,0.601812,,,All
,,0.247607,0.601922,,,All
,,0.247734,0.602033,,,All
,,0.248489,0.602143,,,All
,,0.248966,0.602254,,,All
,,0.249079,0.602364,,,All
,,0.249157,0.602475,,,All
,,0.249562,0.602585,,,All
,,0.249817,0.602696,,,All
,,0.25025,0.602806,,,All
,,0.250676,0.602917,,,All
,,0.250715,0.603027,,,All
,,0.250813,0.603138,,,All
,,0.251154,0.603248,,,All
,,0.251234,0.603359,,,All
,,0.251851,0.603469,,,All
,,0.251958,0.60358,,,All
,,0.252014,0.60369,,,All
,,0.252284,0.603801,,,All
,,0.252493,0.603911,,,All
,,0.252909,0.604022,,,All
,,0.253309,0.604132,,,All
,,0.253372,0.604243,,,All
,,0.253565,0.604353,,,All
,,0.253872,0.604464,,,All
,,0.253978,0.604574,,,All
,,0.254412,0.604685,,,All
,,0.25443,0.604795,,,All
,,0.254638,0.604906,,,All
,,0.254734,0.605016,,,All
,,0.254836,0.605127,,,All
,,0.254986,0.605237,,,All
,,0.255002,0.605347,,,All
,,0.255029,0.605458,,,All
,,0.25508,0.605568,,,All
,,0.255164,0.605679,,,All
,,0.255185,0.605789,,,All
,,0.255814,0.6059,,,All
,,0.255889,0.60601,,,All
,,0.256956,0.606121,,,All
,,0.257578,0.606231,,,All
,,0.257594,0.606342,,,All
,,0.259243,0.606452,,,All
,,0.259323,0.606563,,,All
,,0.259529,0.606673,,,All
,,0.2598,0.606784,,,All
,,0.260008,0.606894,,,All
,,0.260255,0.607005,,,All
,,0.260399,0.607115,,,All
,,0.26066,0.607226,,,All
,,0.260749,0.607336,,,All
,,0.261042,0.607447,,,All
,,0.261257,0.607557,,,All
,,0.26157,0.607668,,,All
,,0.261812,0.607778,,,All
,,0.262188,0.607889,,,All
,,0.262541,0.607999,,,All
,,0.262649,0.60811,,,All
,,0.262798,0.60822,,,All
,,0.263459,0.608331,,,All
,,0.26363,0.608441,,,All
,,0.264239,0.608552,,,All
,,0.264324,0.608662,,,All
,,0.264644,0.608773,,,All
,,0.264881,0.608883,,,All
,,0.265225,0.608993,,,All
,,0.265251,0.609104,,,All
,,0.265432,0.609214,,,All
,,0.265641,0.609325,,,All
,,0.265722,0.609435,,,All
,,0.266411,0.609546,,,All
,,0.266466,0.609656,,,All
,,0.266848,0.609767,,,All
,,0.26693,0.609877,,,All
,,0.267018,0.609988,,,All
,,0.26728,0.610098,,,All
,,0.267365,0.610209,,,All
,,0.267412,0.610319,,,All
,,0.268821,0.61043,,,All
,,0.269248,0.61054,,,All
,,0.269583,0.610651,,,All
,,0.270579,0.610761,,,All
,,0.270588,0.610872,,,All
,,0.270899,0.610982,,,All
,,0.271456,0.611093,,,All
,,0.271462,0.611203,,,All
,,0.271596,0.611314,,,All
,,0.27188,0.611424,,,All
,,0.272423,0.611535,,,All
,,0.272679,0.611645,,,All
,,0.273018,0.611756,,,All
,,0.273038,0.611866,,,All
,,0.273283,0.611977,,,All
,,0.273761,0.612087,,,All
,,0.273983,0.612198,,,All
,,0.274505,0.612308,,,All
,,0.274751,0.612419,,,All
,,0.274967,0.612529,,,All
,,0.275238,0.612639,,,All
,,0.275291,0.61275,,,All
,,0.276214,0.61286,,,All
,,0.27631,0.612971,,,All
,,0.276815,0.613081,,,All
,,0.277256,0.613192,,,All
,,0.277889,0.613302,,,All
,,0.277919,0.613413,,,All
,,0.278123,0.613523,,,All
,,0.278184,0.613634,,,All
,,0.278197,0.613744,,,All
,,0.278214,0.613855,,,All
,,0.278293,0.613965,,,All
,,0.278315,0.614076,,,All
,,0.278941,0.614186,,,All
,,0.27973,0.614297,,,All
,,0.280233,0.614407,,,All
,,0.281071,0.614518,,,All
,,0.281105,0.614628,,,All
,,0.281253,0.614739,,,All
,,0.281337,0.614849,,,All
,,0.281986,0.61496,,,All
,,0.282618,0.61507,,,All
,,0.28264,0.615181,,,All
,,0.282667,0.615291,,,All
,,0.282908,0.615402,,,All
,,0.283014,0.615512,,,All
,,0.283293,0.615623,,,All
,,0.283393,0.615733,,,All
,,0.283495,0.615844,,,All
,,0.283801,0.615954,,,All
,,0.285216,0.616065,,,All
,,0.285279,0.616175,,,All
,,0.285323,0.616285,,,All
,,0.285606,0.616396,,,All
,,0.285985,0.616506,,,All
,,0.285996,0.616617,,,All
,,0.286179,0.616727,,,All
,,0.286965,0.616838,,,All
,,0.286966,0.616948,,,All
,,0.287063,0.617059,,,All
,,0.287582,0.617169,,,All
,,0.28773,0.61728,,,All
,,0.288142,0.61739,,,All
,,0.288148,0.617501,,,All
,,0.288185,0.617611,,,All
,,0.28819,0.617722,,,All
,,0.288611,0.617832,,,All
,,0.289806,0.617943,,,All
,,0.289977,0.618053,,,All
,,0.290565,0.618164,,,All
,,0.29059,0.618274,,,All
,,0.290604,0.618385,,,All
,,0.290933,0.618495,,,All
,,0.291093,0.618606,,,All
,,0.291283,0.618716,,,All
,,0.291653,0.618827,,,All
,,0.291696,0.618937,,,All
,,0.29177,0.619048,,,All
,,0.291807,0.619158,,,All
,,0.292231,0.619269,,,All
,,0.292289,0.619379,,,All
,,0.292437,0.61949,,,All
,,0.292508,0.6196,,,All
,,0.292702,0.619711,,,All
,,0.29276,0.619821,,,All
,,0.292835,0.619931,,,All
,,0.293201,0.620042,,,All
,,0.293398,0.620152,,,All
,,0.294409,0.620263,,,All
,,0.294746,0.620373,,,All
,,0.295049,0.620484,,,All
,,0.295321,0.620594,,,All
,,0.295808,0.620705,,,All
,,0.29611,0.620815,,,All
,,0.296359,0.620926,,,All
,,0.298022,0.621036,,,All
,,0.298564,0.621147,,,All
,,0.298625,0.621257,,,All
,,0.298673,0.621368,,,All
,,0.2987,0.621478,,,All
,,0.299042,0.621589,,,All
,,0.299127,0.621699,,,All
,,0.299438,0.62181,,,All
,,0.299582,0.62192,,,All
,,0.299599,0.622031,,,All
,,0.300073,0.622141,,,All
,,0.300151,0.622252,,,All
,,0.30058,0.622362,,,All
,,0.30076,0.622473,,,All
,,0.300859,0.622583,,,All
,,0.301094,0.622694,,,All
,,0.301223,0.622804,,,All
,,0.301319,0.622915,,,All
,,0.301968,0.623025,,,All
,,0.302242,0.623136,,,All
,,0.302671,0.623246,,,All
,,0.303224,0.623357,,,All
,,0.303484,0.623467,,,All
,,0.304777,0.623578,,,All
,,0.304876,0.623688,,,All
,,0.304923,0.623798,,,All
,,0.30556,0.623909,,,All
,,0.305898,0.624019,,,All
,,0.305921,0.62413,,,All
,,0.306179,0.62424,,,All
,,0.306305,0.624351,,,All
,,0.306557,0.624461,,,All
,,0.307039,0.624572,,,All
,,0.307102,0.624682,,,All
,,0.307196,0.624793,,,All
,,0.30764,0.624903,,,All
,,0.308003,0.625014,,,All
,,0.30825,0.625124,,,All
,,0.308312,0.625235,,,All
,,0.308575,0.625345,,,All
,,0.308832,0.625456,,,All
,,0.309268,0.625566,,,All
,,0.309469,0.625677,,,All
,,0.309694,0.625787,,,All
,,0.309994,0.625898,,,All
,,0.310074,0.626008,,,All
,,0.310115,0.626119,,,All
,,0.310228,0.626229,,,All
,,0.310889,0.62634,,,All
,,0.310966,0.62645,,,All
,,0.311529,0.626561,,,All
,,0.311864,0.626671,,,All
,,0.312039,0.626782,,,All
,,0.312075,0.626892,,,All
,,0.312118,0.627003,,,All
,,0.312413,0.627113,,,All
,,0.312899,0.627224,,,All
,,0.313008,0.627334,,,All
,,0.313479,0.627444,,,All
,,0.313579,0.627555,,,All
,,0.31464,0.627665,,,All
,,0.314754,0.627776,,,All
,,0.314933,0.627886,,,All
,,0.315406,0.627997,,,All
,,0.315522,0.628107,,,All
,,0.315577,0.628218,,,All
,,0.315759,0.628328,,,All
,,0.315892,0.628439,,,All
,,0.31603,0.628549,,,All
,,0.316402,0.62866,,,All
,,0.316468,0.62877,,,All
,,0.316774,0.628881,,,All
,,0.317064,0.628991,,,All
,,0.317445,0.629102,,,All
,,0.31747,0.629212,,,All
,,0.317661,0.629323,,,All
,,0.317687,0.629433,,,All
,,0.31785,0.629544,,,All
,,0.318433,0.629654,,,All
,,0.318564,0.629765,,,All
,,0.319294,0.629875,,,All
,,0.319348,0.629986,,,All
,,0.31937,0.630096,,,All
,,0.320106,0.630207,,,All
,,0.320247,0.630317,,,All
,,0.320256,0.630428,,,All
,,0.320302,0.630538,,,All
,,0.32039,0.630649,,,All
,,0.320655,0.630759,,,All
,,0.320917,0.63087,,,All
,,0.32092,0.63098,,,All
,,0.320929,0.63109,,,All
,,0.321414,0.631201,,,All
,,0.321502,0.631311,,,All
,,0.322035,0.631422,,,All
,,0.32273,0.631532,,,All
,,0.322745,0.631643,,,All
,,0.323003,0.631753,,,All
,,0.323356,0.631864,,,All
,,0.323778,0.631974,,,All
,,0.32419,0.632085,,,All
,,0.32422,0.632195,,,All
,,0.324425,0.632306,,,All
,,0.324755,0.632416,,,All
,,0.324974,0.632527,,,All
,,0.325292,0.632637,,,All
,,0.325758,0.632748,,,All
,,0.326498,0.632858,,,All
,,0.326562,0.632969,,,All
,,0.326643,0.633079,,,All
,,0.326683,0.63319,,,All
,,0.326837,0.6333,,,All
,,0.327535,0.633411,,,All
,,0.327761,0.633521,,,All
,,0.327926,0.633632,,,All
,,0.328043,0.633742,,,All
,,0.328828,0.633853,,,All
,,0.328906,0.633963,,,All
,,0.329113,0.634074,,,All
,,0.329321,0.634184,,,All
,,0.329715,0.634295,,,All
,,0.329828,0.634405,,,All
,,0.331289,0.634516,,,All
,,0.331454,0.634626,,,All
,,0.331469,0.634736,,,All
,,0.331586,0.634847,,,All
,,0.332731,0.634957,,,All
,,0.333665,0.635068,,,All
,,0.333922,0.635178,,,All
,,0.334095,0.635289,,,All
,,0.334391,0.635399,,,All
,,0.334431,0.63551,,,All
,,0.33444,0.63562,,,All
,,0.335053,0.635731,,,All
,,0.335216,0.635841,,,All
,,0.335702,0.635952,,,All
,,0.335795,0.636062,,,All
,,0.336015,0.636173,,,All
,,0.336182,0.636283,,,All
,,0.336341,0.636394,,,All
,,0.336937,0.636504,,,All
,,0.337506,0.636615,,,All
,,0.337755,0.636725,,,All
,,0.338065,0.636836,,,All
,,0.338359,0.636946,,,All
,,0.338685,0.637057,,,All
,,0.338812,0.637167,,,All
,,0.339425,0.637278,,,All
,,0.339652,0.637388,,,All
