rep,id,eta_tin,eta_iniT,eta_iniI,eta_beta,eta_rhoX,eta_k,eta_delta,eta_p,eta_c,eta_sigmaX,eta_phiX,eta_dX,source
2,56,-0.0298258986789849,0,0,0.0162132010697783,0,0,0.620911936460325,0.0744424801199566,0,0,0,0,Wolfel
3,56,0.0035216119888235,0,0,-0.00704986743530476,0,0,0.280365994019811,0.0840738926902556,0,0,0,0,Wolfel
4,56,-0.0684046228018433,0,0,-0.278397067284373,0,0,0.234333774866244,0.0966928775988494,0,0,0,0,Wolfel
5,56,0.0378025480749695,0,0,-0.153423586481427,0,0,0.60648748283522,0.105512073612127,0,0,0,0,Wolfel
6,56,-0.0421508332821694,0,0,0.817188546992804,0,0,0.420048397650434,-0.0931360800066312,0,0,0,0,Wolfel
7,56,-0.029827828255611,0,0,-0.0947772896317085,0,0,0.398744131308983,0.221336659963195,0,0,0,0,Wolfel
8,56,0.0403439360756256,0,0,0.241328034010361,0,0,0.651497146372432,0.0613473333652834,0,0,0,0,Wolfel
9,56,0.0575416770866939,0,0,0.141848531667991,0,0,0.590946491074457,0.0367954516475746,0,0,0,0,Wolfel
10,56,0.0695129015272822,0,0,0.00295273989576489,0,0,0.987696928096014,0.0604513452303482,0,0,0,0,Wolfel
11,56,-0.0574042007439345,0,0,-0.0462513387204109,0,0,0.134293293781771,-0.101466329852478,0,0,0,0,Wolfel
12,56,0.0434331194663006,0,0,-0.304220002250344,0,0,0.552572310838917,-0.029612150115806,0,0,0,0,Wolfel
13,56,0.0789375994621667,0,0,-0.0957525539934058,0,0,0.812164163540057,0.140213096183328,0,0,0,0,Wolfel
14,56,0.07342424065586,0,0,0.100815342524158,0,0,0.933016566228861,-0.0700203091562033,0,0,0,0,Wolfel
15,56,0.0484611827905817,0,0,0.17641962970205,0,0,0.75420348386505,0.0109610964585571,0,0,0,0,Wolfel
16,56,0.0202778633248228,0,0,0.130680585748986,0,0,0.555327726202532,0.0330009459378573,0,0,0,0,Wolfel
17,56,0.135825019545862,0,0,-0.477917402929011,0,0,0.523116391765167,-0.09658158003102,0,0,0,0,Wolfel
18,56,0.0110451747629013,0,0,0.152574087993422,0,0,0.607832227468444,-0.012534714320718,0,0,0,0,Wolfel
19,56,0.15455267610539,0,0,0.152574087993422,0,0,0.952794029589457,0.101553504095904,0,0,0,0,Wolfel
20,56,0.1394526317365,0,0,-0.255470258456143,0,0,0.857904723459115,0.0182120700150632,0,0,0,0,Wolfel
21,56,0.0870911993180739,0,0,-0.17711999008309,0,0,0.515379560459543,-0.0335218127258999,0,0,0,0,Wolfel
1,57,-0.0337877415704963,0,0,0.332736809797994,0,0,0.261262287332607,-0.116043738797606,0,0,0,0,Wolfel
2,57,0.0550225906873003,0,0,0.0143775106232488,0,0,0.697022592221337,-0.106200824136344,0,0,0,0,Wolfel
3,57,0.0397085059877203,0,0,0.3137376899233,0,0,0.705757021126274,-0.199584158431756,0,0,0,0,Wolfel
4,57,-0.0546586987359792,0,0,0.198041347552656,0,0,0.524022562763471,0.246963110287728,0,0,0,0,Wolfel
5,57,-0.0579072238185339,0,0,-0.177197349284125,0,0,0.134392171128254,0.263536799539125,0,0,0,0,Wolfel
6,57,0.0583538050182144,0,0,0.191582090586521,0,0,0.427750171318418,-0.0504067110588222,0,0,0,0,Wolfel
7,57,0.0694720222746802,0,0,0.543237132102127,0,0,0.469775909218736,0.100814022789457,0,0,0,0,Wolfel
8,57,-0.0893594404148835,0,0,0.323419949752581,0,0,0.383933370876531,-0.0294027463281406,0,0,0,0,Wolfel
9,57,0.0216812029671978,0,0,-0.632206636343264,0,0,-0.0598814285539577,0.011942547498949,0,0,0,0,Wolfel
10,57,-0.0735989861978176,0,0,-0.313625918784076,0,0,-0.0598814285539577,-0.00674777387289238,0,0,0,0,Wolfel
11,57,0.122874058002445,0,0,-0.336842128853332,0,0,0.595182560028971,-0.115652468967616,0,0,0,0,Wolfel
12,57,-0.0185390052606162,0,0,-0.311230278652884,0,0,0.259614857637485,0.195467954411866,0,0,0,0,Wolfel
13,57,-0.0360535163275439,0,0,-0.344315832460138,0,0,0.0277396113190164,-0.191096788572317,0,0,0,0,Wolfel
14,57,-0.000671971249699227,0,0,-0.365280474153831,0,0,0.149343911560957,0.124291782758986,0,0,0,0,Wolfel
15,57,-0.0680776841948234,0,0,0.332010412865938,0,0,0.257718578432186,0.073065003419339,0,0,0,0,Wolfel
16,57,0.0538000297958983,0,0,-0.438424205454765,0,0,0.245942987364345,-0.257466625818977,0,0,0,0,Wolfel
17,57,-0.0176519186852094,0,0,-0.422945165300106,0,0,-0.0334116225606531,0.00607378696605406,0,0,0,0,Wolfel
18,57,-0.015058429376031,0,0,0.118753330746275,0,0,0.0531621871655707,-0.347596200434029,0,0,0,0,Wolfel
19,57,0.0163966920802322,0,0,0.554342970899013,0,0,0.414271374664248,-0.125797129558806,0,0,0,0,Wolfel
20,57,-0.0158431100992283,0,0,0.687319311835877,0,0,0.297464848553281,0.152473068975606,0,0,0,0,Wolfel
21,57,-0.0397864638186816,0,0,-0.0591263044289888,0,0,0.356001851293187,0.101601978191016,0,0,0,0,Wolfel
1,58,-0.0966429713664585,0,0,0.807585425910794,0,0,-0.397198034401696,-0.144771723804566,0,0,0,0,Wolfel
2,58,0.0267983868435373,0,0,-0.378060753511624,0,0,-0.40252821478397,-0.116585842673776,0,0,0,0,Wolfel
3,58,0.00239060715773979,0,0,-0.0798118037614929,0,0,-0.401488044936015,0.0854214058475851,0,0,0,0,Wolfel
4,58,-0.00948235214476398,0,0,-0.056940466630977,0,0,-0.376062761999807,0.04170956495286,0,0,0,0,Wolfel
5,58,0.14019112252402,0,0,0.0788543836652937,0,0,0.0290367743953138,-0.166189843770466,0,0,0,0,Wolfel
6,58,0.0301570015618606,0,0,0.341351101920831,0,0,-0.148655340745847,-0.15339421494588,0,0,0,0,Wolfel
7,58,0.05903764807029,0,0,0.190426346948973,0,0,-0.181266959898644,-0.00273135223990832,0,0,0,0,Wolfel
8,58,0.0461303871349482,0,0,-0.108335537854051,0,0,-0.27389267633029,-0.180287297331472,0,0,0,0,Wolfel
9,58,0.0895013486988776,0,0,-0.323537833059641,0,0,-0.24862722773095,0.100959492234584,0,0,0,0,Wolfel
10,58,0.044098776583145,0,0,-0.0611947888912144,0,0,-0.350568288728988,-0.173403496685413,0,0,0,0,Wolfel
11,58,0.100907498087772,0,0,-0.704065915769681,0,0,-0.605824769494569,-0.110911903930387,0,0,0,0,Wolfel
12,58,-0.0424810567521774,0,0,-0.223593117735152,0,0,-0.441728346441775,0.0159119166349366,0,0,0,0,Wolfel
13,58,0.00507203025720915,0,0,0.114160757984514,0,0,-0.234213404743001,-0.161347605887233,0,0,0,0,Wolfel
14,58,-0.00242797132410599,0,0,0.258706270566829,0,0,-0.234213404743001,-0.0694068878208349,0,0,0,0,Wolfel
15,58,-0.000700767441131969,0,0,0.156663438175291,0,0,-0.279904846933893,0.0052345029447174,0,0,0,0,Wolfel
16,58,0.0211969866157879,0,0,0.420330236774554,0,0,-0.195651055669055,-0.0205633397978207,0,0,0,0,Wolfel
17,58,0.0281505177505647,0,0,-0.24808009739028,0,0,-0.190041802814439,-0.0276123625286012,0,0,0,0,Wolfel
18,58,-0.0520151794519459,0,0,0.586024895479953,0,0,-0.294361904315123,0.0957222701927745,0,0,0,0,Wolfel
19,58,-0.0605670188380756,0,0,-0.38288851727643,0,0,-0.413994408446334,0.224695031324439,0,0,0,0,Wolfel
20,58,-0.166953502385171,0,0,-0.383097980694084,0,0,-0.620347449413373,0.171049477263659,0,0,0,0,Wolfel
21,58,-0.0231235876198867,0,0,-0.628738254409178,0,0,-0.669247605218995,-0.0497058176912297,0,0,0,0,Wolfel
1,59,0.106543223000369,0,0,-0.256921986342246,0,0,1.42577343530801,-0.0367971308020326,0,0,0,0,Wolfel
2,59,-0.0856240254091681,0,0,0.620158492040205,0,0,0.356808582394581,0.00621365702069259,0,0,0,0,Wolfel
3,59,0.110208148673647,0,0,-0.473484726563419,0,0,1.03824882182157,-0.0931356789443454,0,0,0,0,Wolfel
4,59,0.0426227683220085,0,0,-0.0552379925862513,0,0,0.958850422520776,-0.105443748226905,0,0,0,0,Wolfel
5,59,-0.151393430155874,0,0,-0.0291839515493595,0,0,0.198941362284739,-0.205491839156568,0,0,0,0,Wolfel
6,59,-0.0589559457355818,0,0,0.121414702547029,0,0,0.317491915879077,0.0728330093437398,0,0,0,0,Wolfel
7,59,-0.0251627323616294,0,0,0.328656805115917,0,0,0.577504097105773,-0.135567066262548,0,0,0,0,Wolfel
8,59,-0.0551085679032229,0,0,0.529442927595209,0,0,0.738764681949307,0.0922194495040184,0,0,0,0,Wolfel
9,59,0.13879884301665,0,0,-0.259245277683147,0,0,1.18841075922527,-0.022754502956086,0,0,0,0,Wolfel
10,59,0.0128241097203892,0,0,-0.598078456294719,0,0,0.944304510304614,-0.0485669277245336,0,0,0,0,Wolfel
11,59,-0.0606225164260598,0,0,-0.0692322464746534,0,0,0.364969430811826,0.0475458564258815,0,0,0,0,Wolfel
12,59,0.0295087219619652,0,0,-0.329234867687722,0,0,1.04027408687953,0.0439448050796248,0,0,0,0,Wolfel
13,59,0.0668021908276266,0,0,-0.802883989519354,0,0,0.605188535398862,-0.00879540419233238,0,0,0,0,Wolfel
14,59,0.039185682216153,0,0,0.281067320991365,0,0,1.09475967516877,-0.166044444324022,0,0,0,0,Wolfel
15,59,-0.0594130036889303,0,0,0.119175106773034,0,0,0.526160789875076,-0.0270941217981971,0,0,0,0,Wolfel
16,59,0.0167392248101129,0,0,-0.172030224682104,0,0,0.46689850038226,-0.189211678682295,0,0,0,0,Wolfel
17,59,-0.0170249023739081,0,0,-0.277864837986728,0,0,0.667323319224051,0.0461134745574651,0,0,0,0,Wolfel
18,59,0.00359711743105352,0,0,-0.119755177879355,0,0,1.25988608883791,0.0689462360211375,0,0,0,0,Wolfel
19,59,-0.027511381034952,0,0,0.805348809125201,0,0,1.12003336166248,0.0710445651788786,0,0,0,0,Wolfel
20,59,0.0908318253534299,0,0,-0.00778021360493951,0,0,1.13499542973032,-0.0410603467635436,0,0,0,0,Wolfel
21,59,-0.0620901938791661,0,0,0.741324412612481,0,0,0.438542960832134,-0.0248052950736161,0,0,0,0,Wolfel
1,60,0.131620922749365,0,0,0.0107675133635281,0,0,1.6217626871115,0.0842220513111616,0,0,0,0,Wolfel
2,60,0.0469990100803291,0,0,0.172373467647613,0,0,0.80372510986141,-0.0929456447094942,0,0,0,0,Wolfel
3,60,0.00274660788293675,0,0,-0.858904134504695,0,0,0.304775022816526,0.0260608022561715,0,0,0,0,Wolfel
4,60,-0.0037645736260952,0,0,-0.0872085399203054,0,0,0.990351038269539,-0.0595111851352694,0,0,0,0,Wolfel
5,60,0.0196372516768274,0,0,0.162580572885739,0,0,0.82087644769612,-0.117842489659951,0,0,0,0,Wolfel
6,60,0.0367832731490029,0,0,0.401230872382787,0,0,0.975815932714675,-0.0253194609309534,0,0,0,0,Wolfel
7,60,0.0341142506261845,0,0,-0.453609282366724,0,0,1.001763925956,0.144983521733966,0,0,0,0,Wolfel
8,60,-0.0102857070051898,0,0,0.0477854563147156,0,0,0.612988147342706,-0.133855142735,0,0,0,0,Wolfel
9,60,-0.0102857070051898,0,0,0.27649198904607,0,0,0.658743252546625,-0.206651824175039,0,0,0,0,Wolfel
10,60,-0.0343640100093648,0,0,0.244943533519186,0,0,0.522705506012522,0.085577686582654,0,0,0,0,Wolfel
11,60,-0.0280410633080088,0,0,0.246990635260408,0,0,0.704891602199416,0.152605552027904,0,0,0,0,Wolfel
12,60,0.0126969033355435,0,0,0.187988311463642,0,0,0.533261599227061,-0.236188924623691,0,0,0,0,Wolfel
13,60,0.139072873950196,0,0,-0.386937638398842,0,0,0.861147774925068,-0.187468074768502,0,0,0,0,Wolfel
14,60,-0.0730075798902361,0,0,-0.441243051745444,0,0,0.00344169724157318,-0.115395752934929,0,0,0,0,Wolfel
15,60,-0.0470652895882837,0,0,0.38564703575155,0,0,0.451983955899556,0.0633234582760613,0,0,0,0,Wolfel
16,60,0.00038664977827095,0,0,0.152048030742752,0,0,0.451983955899556,0.0498800236691824,0,0,0,0,Wolfel
17,60,0.0359096881687333,0,0,0.325570895744776,0,0,0.812190571628489,0.00560580044739629,0,0,0,0,Wolfel
18,60,-0.00810624695511854,0,0,0.282137588239923,0,0,0.875499233948832,0.0296647797273209,0,0,0,0,Wolfel
19,60,0.0684606968667281,0,0,-0.383842573515319,0,0,0.801050489289906,-0.104348696891466,0,0,0,0,Wolfel
20,60,-0.0527045758791042,0,0,0.228217039717182,0,0,0.329420791009398,-0.111736840891592,0,0,0,0,Wolfel
21,60,-0.10212955404104,0,0,-0.855287805145486,0,0,-0.138744010851015,0.178704207518599,0,0,0,0,Wolfel
