rep,id,tin,iniT,iniI,beta,rhoX,k,delta,p,c,sigmaX,phiX,dX,source
8,59,-4.94902823152446,2666667,0.0333333,3.71358628826681e-8,2,4,1.45792797684676,7979.30953276652,10,1,2,0.2,Wolfel
9,59,-1.09609338027887,2666667,0.0333333,1.72250172490992e-8,2,4,1.78179208619392,7112.67163444641,10,1,2,0.2,Wolfel
10,59,-3.6060455509112,2666667,0.0333333,1.2335636885372e-8,2,4,1.60679124160451,6931.42559613549,10,1,2,0.2,Wolfel
11,59,-5.05758174238787,2666667,0.0333333,2.07548038586667e-8,2,4,1.19421223904201,7630.69012371833,10,1,2,0.2,Wolfel
12,59,-3.27482388127834,2666667,0.0333333,1.60793888647326e-8,2,4,1.67607906171346,7603.26103319785,10,1,2,0.2,Wolfel
13,59,-2.53290727536377,2666667,0.0333333,1.00741622217151e-8,2,4,1.36202500881218,7212.65433091574,10,1,2,0.2,Wolfel
14,59,-3.08250724826521,2666667,0.0333333,2.92070025074165e-8,2,4,1.71518016331501,6163.14986868952,10,1,2,0.2,Wolfel
15,59,-5.03377639885979,2666667,0.0333333,2.49504366104046e-8,2,4,1.30600888740506,7081.87222778184,10,1,2,0.2,Wolfel
16,59,-3.52836602040977,2666667,0.0333333,1.87652989504804e-8,2,4,1.26447949347551,6022.00797768837,10,1,2,0.2,Wolfel
17,59,-4.19733454120407,2666667,0.0333333,1.69126364815875e-8,2,4,1.40648039853029,7619.76788581683,10,1,2,0.2,Wolfel
18,59,-3.78900820489987,2666667,0.0333333,1.97524565904597e-8,2,4,1.83197941512539,7795.74965788576,10,1,2,0.2,Wolfel
19,59,-4.40463882323443,2666667,0.0333333,4.83641653808292e-8,2,4,1.73323884224268,7812.12488099509,10,1,2,0.2,Wolfel
20,59,-2.0539002625641,2666667,0.0333333,2.20412390201193e-8,2,4,1.74390282878864,6983.65268172709,10,1,2,0.2,Wolfel
21,59,-5.08646333249044,2666667,0.0333333,4.55012004375262e-8,2,4,1.24477516035036,7098.09997035789,10,1,2,0.2,Wolfel
1,60,-1.23952926717253,2666667,0.0333333,2.244460743377e-8,2,4,2.07329896361883,7915.75031009689,10,1,2,0.2,Wolfel
2,60,-2.92712271517713,2666667,0.0333333,2.62778754691692e-8,2,4,1.50491478014125,6630.54358012048,10,1,2,0.2,Wolfel
3,60,-3.80586508567299,2666667,0.0333333,9.53055349644224e-9,2,4,1.15351163940724,7468.49297951028,10,1,2,0.2,Wolfel
4,60,-3.93486940092401,2666667,0.0333333,2.0392583220013e-8,2,4,1.64008785577963,6855.97989184424,10,1,2,0.2,Wolfel
5,60,-3.47084915423288,2666667,0.0333333,2.60284603136465e-8,2,4,1.51734048695782,6467.5019969072,10,1,2,0.2,Wolfel
6,60,-3.13026564407642,2666667,0.0333333,3.28138208103638e-8,2,4,1.62958602460835,7094.45130779042,10,1,2,0.2,Wolfel
7,60,-3.18331361569314,2666667,0.0333333,1.42256420019011e-8,2,4,1.64832724909108,8411.63574634609,10,1,2,0.2,Wolfel
8,60,-4.06398809650173,2666667,0.0333333,2.3271333004941e-8,2,4,1.36758747829575,6364.76487331138,10,1,2,0.2,Wolfel
9,60,-4.06398809650173,2666667,0.0333333,2.90775528230118e-8,2,4,1.40032344412315,5917.89380448566,10,1,2,0.2,Wolfel
10,60,-4.53997797599047,2666667,0.0333333,2.81999859764874e-8,2,4,1.30357544706966,7926.48845727862,10,1,2,0.2,Wolfel
11,60,-4.41510370972709,2666667,0.0333333,2.82561404970092e-8,2,4,1.43349762069905,8475.99444923976,10,1,2,0.2,Wolfel
12,60,-3.60856898743018,2666667,0.0333333,2.6680387162845e-8,2,4,1.31101417689427,5745.65265513101,10,1,2,0.2,Wolfel
13,60,-1.09061685641081,2666667,0.0333333,1.51915212061406e-8,2,4,1.54653168117214,6032.51713360741,10,1,2,0.2,Wolfel
14,60,-5.30112921568947,2666667,0.0333333,1.4400102828688e-8,2,4,0.960776205487213,6483.34564627755,10,1,2,0.2,Wolfel
15,60,-4.7905472007888,2666667,0.0333333,3.23228201277649e-8,2,4,1.25410114391602,7752.0388933222,10,1,2,0.2,Wolfel
16,60,-3.85263168714525,2666667,0.0333333,2.57627788243474e-8,2,4,1.25410114391602,7648.5222341166,10,1,2,0.2,Wolfel
17,60,-3.14762975057081,2666667,0.0333333,3.04956416480023e-8,2,4,1.51104707673021,7317.27677839677,10,1,2,0.2,Wolfel
18,60,-4.02084408534221,2666667,0.0333333,2.92373641107616e-8,2,4,1.55693642943751,7495.45782110626,10,1,2,0.2,Wolfel
19,60,-2.49986843155907,2666667,0.0333333,1.523789521152e-8,2,4,1.50297763663411,6555.36459524794,10,1,2,0.2,Wolfel
20,60,-4.90167738054675,2666667,0.0333333,2.77452002217258e-8,2,4,1.17009887737326,6507.11108906265,10,1,2,0.2,Wolfel
21,60,-5.872196516232,2666667,0.0333333,9.56475125969287e-9,2,4,0.877267048215264,8700.11845440626,10,1,2,0.2,Wolfel
